District_x,Area Type,Total Population,Male Population,Female Population,Area (sq km),Population Density,State,YEAR,MURDER,ATTEMPT TO MURDER,RAPE,OTHER RAPE,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS,KIDNAPPING AND ABDUCTION OF OTHERS,HURT/GREVIOUS HURT,DOWRY DEATHS,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,INSULT TO MODESTY OF WOMEN,Literacy,Estimated Unemployment Rate (%),lat,lng
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2005,199,208,37,37,97,42,61,34,66,121,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2006,185,209,37,37,85,23,144,21,74,91,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2007,195,189,39,39,109,41,153,38,63,163,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2008,166,160,50,50,123,55,22,37,73,165,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2009,175,165,46,46,141,52,23,41,47,123,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2010,164,207,64,64,147,48,23,43,91,0,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2011,189,235,79,79,271,52,24,36,99,0,72.84,11.545,28.99,77.7
meerut,Urban,1460148.0,773550.0,686598.0,194.61,7503.0,uttar pradesh,2012,202,246,54,54,231,56,22,39,129,0,72.84,11.545,28.99,77.7
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Total,4681645.0,2488834.0,2192811.0,1179.0,3971.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,1519098.0,808222.0,710876.0,777.91,1953.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,3162547.0,1680612.0,1481935.0,401.09,7885.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Total,2705849.0,1440050.0,1265799.0,457.0,5921.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Rural,294358.0,157951.0,136407.0,185.76,1585.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2001,230,381,31,31,79,33,134,33,54,138,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2002,231,375,20,19,69,30,82,21,35,108,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2003,176,110,15,15,49,24,66,17,18,65,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2004,190,160,25,25,88,30,76,35,31,94,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2005,183,135,24,24,79,24,75,33,26,92,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2006,146,143,29,29,86,23,61,41,26,93,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2007,150,135,33,33,108,50,60,37,30,85,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2008,143,138,30,30,138,61,49,39,30,83,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2009,254,277,53,53,321,170,53,66,88,182,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2010,216,220,44,44,285,81,45,69,77,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2011,162,136,22,22,219,38,16,47,59,0,78.07,11.545,28.6667,77.4167
ghaziabad,Urban,2411491.0,1282099.0,1129392.0,271.24,8891.0,uttar pradesh,2012,146,111,31,31,220,35,14,41,60,0,78.07,11.545,28.6667,77.4167
aligarh,Total,3673889.0,1951996.0,1721893.0,3650.0,1007.0,uttar pradesh,2001,229,242,50,50,78,45,446,44,90,54,67.52,11.545,27.88,78.08
aligarh,Total,3673889.0,1951996.0,1721893.0,3650.0,1007.0,uttar pradesh,2002,178,216,31,31,69,43,319,38,72,21,67.52,11.545,27.88,78.08
aligarh,Total,3673889.0,1951996.0,1721893.0,3650.0,1007.0,uttar pradesh,2003,156,167,24,24,60,32,236,33,27,14,67.52,11.545,27.88,78.08
